There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
She parked the van and we all piled in.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile in[phrasal verb] of a group of people, animals, etc. : to move into a place or vehicle quickly
He piled on the gravy.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile on [phrasal verb] pile on (something) : to put a large amount of (something) on something or someone
The teacher punished the class by piling on more work. [anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile on [phrasal verb] pile on (something) : to put a large amount of (something) on something or someone OBS: [=the teacher punished the class by giving them more work]
After the first few negative reviews, all the other critics started piling on.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile on [phrasal verb] US, informal : to join other people in criticizing something or someone in usually an unfair way
She parked the van, and the kids piled out.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile out [phrasal verb] of a group of people, animals, etc. : to move out of a place or a vehicle quickly
The crowd piled out of the theater.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile out [phrasal verb] of a group of people, animals, etc. : to move out of a place or a vehicle quickly
Work piled up while she was on vacation.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile up [phrasal verb] : to increase in amount or number to a total that is difficult to manage
Traffic piled up because of the accident.[anki:play:q:0]	pile /ˈpajəl/ verb piles; piled; piling pile up [phrasal verb] : to increase in amount or number to a total that is difficult to manage
The rug has a thick pile.[anki:play:q:0]	pile /ˈpajəl/ noun : a soft surface of short threads on a rug, carpet, etc.
It's a yellow rug with shaggy pile.[anki:play:q:0]	pile /ˈpajəl/ noun : a soft surface of short threads on a rug, carpet, etc.
He flattered her with comments about her youthful appearance.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to praise (someone) in a way that is not sincere
His comments flattered her.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to praise (someone) in a way that is not sincere
You're just flattering me.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to praise (someone) in a way that is not sincere
It flattered her to be asked to sing at their wedding.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to cause (someone) to feel pleased by showing respect, affection, or admiration
She was flattered when they asked her to sing.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to cause (someone) to feel pleased by showing respect, affection, or admiration — usually used as (be) flattered
I'm flattered that he asked me out, but he isn't my type.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to cause (someone) to feel pleased by showing respect, affection, or admiration — usually used as (be) flattered
That portrait flatters him.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to show or describe (someone or something) in a way that is very favorable or too favorable OBS: [=that portrait makes him look better than he really does]
That dress really flatters your figure.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering to cause (someone or something) to look as attractive as possible
Don't flatter yourself—you don't sing any better than we do.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering flatter yourself : to believe something about yourself that makes you feel pleased or proud
I flatter myself on my skill in dancing.[anki:play:q:0]	flatter /ˈflætɚ/ verb flatters; flattered; flattering flatter yourself : to believe something about yourself that makes you feel pleased or proud
Boxes crowded the floor of my apartment.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding a [+ object] : to fill (something) so that there is little or no room for anyone or anything else : to take up much or most of the space in (an area or space)
streets crowded with traffic[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding a [+ object] : to fill (something) so that there is little or no room for anyone or anything else : to take up much or most of the space in (an area or space)
The club has been accused of crowding too many people into too small a space.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding : to push or force (something) into a small space
We crowded onto the bus.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding to move into a small space — + into or onto
Several horses were crowding the water trough.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding to form a tight group around (something or someone) OBS: [=crowding around]
Please move back. You're crowding me.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding chiefly US : to stand very close or too close to (someone or something)
A small group of people crowded around the car.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd around/round [phrasal verb] crowd around/round or crowd around/round (something) : to form a tight group around (something or someone)
When one of the protesters began to speak, the people crowded around to hear what he had to say.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd around/round [phrasal verb] crowd around/round or crowd around/round (something) : to form a tight group around (something or someone)
We need to organize the closet so that the shoes aren't crowded together.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowded together ◊ If a group of people or things are crowded together, they are next to and usually touching each other in a space that is too small.
When we got to the elevator, everybody tried to crowd in.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd in [phrasal verb] : to move as a group into a small space
When I smell a pie baking, memories of childhood holidays crowd in on me. [anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd in [phrasal verb] of thoughts, memories, etc. : to come into your mind : to occupy your thinking — often + on OBS: [=memories fill my mind]
The quick-growing grass is crowding out native plants.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd out [phrasal verb] crowd out (something or someone) or crowd (something or someone) out : to push, move, or force (something or someone) out of a place or situation by filling its space
She worries that junk food is crowding fruits and vegetables out of her children's diet.[anki:play:q:0]	crowd /ˈkraʊd/ verb crowds; crowded; crowding crowd out [phrasal verb] crowd out (something or someone) or crowd (something or someone) out : to push, move, or force (something or someone) out of a place or situation by filling its space
The President will address the crowd later.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds a large group of people who are together in one place
kids trying to distinguish themselves from the crowd[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual
She prefers to be one of the crowd. [anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual OBS: [=she prefers to not be noticed or treated in any special way]
Until her book became a best seller, she was just another face in the crowd.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual Someone who is just another face in the crowd is not famous or well-known.
As a teacher, he always stood out from the crowd.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual ◊ Someone or something that stands out from the crowd is unusual in a good way.
The high quality of these tools makes them stand out from the crowd.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual ◊ Someone or something that stands out from the crowd is unusual in a good way.
He was never one to follow the crowd, so we weren't surprised when he dropped out of college to start his own business.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds the crowd : ordinary people : people who are not special or unusual Someone who follows the crowd or goes with the crowd does whatever most other people are doing.
Her parents are concerned that she's been hanging out with a bad crowd. [anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds a group of people who spend time together or have something in common OBS: [=with people who do illegal or immoral things]
Her parents are concerned that she's been hanging out with the wrong crowd.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds a group of people who spend time together or have something in common — usually used with the
The new dance club caters to the under-18 crowd. [anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds a group of people who spend time together or have something in common — usually used with the OBS: [=to people who are less than 18 years old]
You can find a private hideaway or join the crowd at the beach.[anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds join the crowd : to become part of a larger group : to do what most other people are doing
If you don't understand the rules, join the crowd no one else does either![anki:play:q:0]	crowd /ˈkraʊd/ noun plural crowds join the crowd informal — used to say that the problems or feelings someone is having are problems or feelings that you have had yourself OBS: [=(more commonly) join the club]:
Did somebody spit in your cornflakes this morning?[anki:play:q:0]	cornflakes /ˈkoɚnˌfleɪks/ noun [plural] : toasted flakes made from kernels of corn (sense 1) and used as a breakfast cereal
a faithful friend[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective having or showing true and constant support or loyalty
a faithful dog[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective having or showing true and constant support or loyalty
Despite his problems, his friends have remained faithful to him.[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective having or showing true and constant support or loyalty — often + to
She has always remained faithful to the values she learned as a child.[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective having or showing true and constant support or loyalty — often + to
a faithful worker[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective deserving trust : keeping your promises or doing what you are supposed to do
She has provided the company with many years of faithful service.[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective deserving trust : keeping your promises or doing what you are supposed to do
He began to keep a journal and was faithful to it for years. [anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective deserving trust : keeping your promises or doing what you are supposed to do — often + to OBS: [=he continued to write in his journal for many years]
a faithful wife[anki:play:q:0]	aithful /ˈfeɪθfəl/ adjective not having sex with someone who is not your wife, husband, girlfriend, or boyfriend
He insists that he has always been faithful to his wife.[anki:play:q:0]	faithful /ˈfeɪθfəl/ adjective not having sex with someone who is not your wife, husband, girlfriend, or boyfriend
